"UUID","URL","Dateiname","Kategorie","Titel","Urheber","Entstehungszeitraum ","Koordninaten","Gewählt/Angenommen","Name, Vorname","politische Zuordnung","Stimmberechtigte","Stimmzettel JA","Stimmzettel NEIN","Stimmzettel UNGUELTIG","Stimmzettel LEER","Stimmzettel TOTAL","Thema","Format","Verwertungsrecht","Unternehmen/Publisher"
"fe6fc9f833e9477f9793df8f01c85e81","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/fe6fc9f833e9477f9793df8f01c85e81","Unterl_Wahlen-u-Abstimmungen-Zürcher-Oberland_Regional_19820606","Abstimmungsunterlage","Urnenabstimmung über den regionalen Gesamtplan Sonntag, 6. Juni 1982","Planungsgruppe Zürcher Oberland",06.06.1982,,,,,,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"50f64b4c14124392b1c291d3088daa45","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/50f64b4c14124392b1c291d3088daa45","Unterl_Wahlen-u-Abstimmungen-Weisung-Regionaler-Gesamtplan_19840520","Abstimmungsunterlage","Urnenabstimmung vom Sonntag, 20. Mai 1984","Planungsgruppe Zürcher Oberland",20.05.1984,,,,,,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"cf0841f7c3ca4d07b5b16d9cfe670757","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/cf0841f7c3ca4d07b5b16d9cfe670757","Unterl_Wahlen-u-Abstimmungen-Nänikon-Greifensee-Schulhaus-Wüeri_20150308.pdf","Abstimmungsunterlage","Teilsanierung Trakt A/B/C 2014/2015 Schulhaus Wüeri Nänikon/Greifensee","Rechnungsprüfungskommission Oberstufenschule Nänikon-Greifensee",08.03.2015,,,,,,,,,,,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"3f26ce054cef499cb243bc3f6b7cb171","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3f26ce054cef499cb243bc3f6b7cb171","Unterl_Wahlen-u-Abstimmungen-Ref-Kirche-Pfarrhaus_20120617.pdf","Abstimmungsunterlage","Antrag und Weisung zur Urnenabstimmung vom 17. Juni 2012 in Uster","Reformierte Kirche",17.06.2012,"695826.9,244336.9",,,,,,,,,,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"3b590397aa524340a4a2a00e5f050c17","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3b590397aa524340a4a2a00e5f050c17","Prot_Wahlen-u-Abstimmungen-Uster_19870621","Wahlprotokoll","Protokoll über die Wahl von 3 Mitgliedern der römisch-katholischen Synode von 19. Juni 1987, Wahlkreis Uster (Proporzwahl)","Römisch-katholische Kirchgemeinde Uster",21.06.1987,,"Ja","Bachmann, Peter","CVP - Christlichdemokratische Partei",7'185,1'368,,,,1'420,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"3b590397aa524340a4a2a00e5f050c17","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3b590397aa524340a4a2a00e5f050c17","Prot_Wahlen-u-Abstimmungen-Uster_19870621","Wahlprotokoll","Protokoll über die Wahl von 3 Mitgliedern der römisch-katholischen Synode von 19. Juni 1987, Wahlkreis Uster (Proporzwahl)","Römisch-katholische Kirchgemeinde Uster",21.06.1987,,"Ja","Ott, Annemarie","CVP - Christlichdemokratische Partei",7'185,1'363,,,,1'420,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"3b590397aa524340a4a2a00e5f050c17","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3b590397aa524340a4a2a00e5f050c17","Prot_Wahlen-u-Abstimmungen-Uster_19870621","Wahlprotokoll","Protokoll über die Wahl von 3 Mitgliedern der römisch-katholischen Synode von 19. Juni 1987, Wahlkreis Uster (Proporzwahl)","Römisch-katholische Kirchgemeinde Uster",21.06.1987,,"Ja","Hüsler, Wolfgang","CVP - Christlichdemokratische Partei",7'185,1'333,,,,1'420,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0a718f09d41141c99a2552f5244f24bb","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0a718f09d41141c99a2552f5244f24bb","Unterl_Wahlen-u-Abstimmungen-röm-kath-synode_20030518.pdf","Wahlunterlage","Wahl von drei Mitgliedern der römisch-katholischen Synode für die Amtsdauer 2003-2007, Wahlgang vom 18. Mai 2003","Römisch-katholische Kirchgemeinde Uster",18.05.2003,,,,,,,,,,,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"40e82c3ce3de4dc39ae0ea19f8611bda","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/40e82c3ce3de4dc39ae0ea19f8611bda","Unterl_Wahlen-u-Abstimmungen-Sek-Uster-Teilrev-Oberstufengemeindeordnung_20090927.pdf","Abstimmungsunterlage","Totalrevision der Oberstufenschulgemeindeordnung Uster ","Sekundarstufe Uster",27.09.2009,,,,,,,,,,,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"40e82c3ce3de4dc39ae0ea19f8611bda","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/40e82c3ce3de4dc39ae0ea19f8611bda","Unterl_Wahlen-u-Abstimmungen-Sek-Uster-Totalrev-Oberstufengemeindeordnung_20090927.pdf","Abstimmungsunterlage","Totalrevision der Oberstufenschulgemeindeordnung Uster vom 24. November 2002","Sekundarstufe Uster",27.09.2009,,,,,,,,,,,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"faa0609d860747eb8a031410aa84bec7","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/faa0609d860747eb8a031410aa84bec7","Unterl_Wahlen-u-Abstimmungen-Beiblatt-Erneuerungswahl-Sek_20100425.pdf ","Wahlunterlage","Beiblatt für die Erneuerungswahl des Präsidiums der Sekundarschulpflege für die Amtsdauer 2010-2014","Sekundarstufe Uster",25.04.2010,,,,,,,,,,,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"a11f8d771ff14615813d16cb76ad2a37","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/a11f8d771ff14615813d16cb76ad2a37","Unterl_Wahlen-u-Abstimmungen-Sek-Beiblatt-Erneuerungswahl-PS_20100613.pdf","Wahlunterlage","Beiblatt für die Erneuerungswahl des Präsidiums der Sekundarschulpflege für die Amtsdauer 2010-2014","Sekundarstufe Uster",13.06.2010,,,,,,,,,,,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6b32134d96ea4d92989de730f95d85df","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6b32134d96ea4d92989de730f95d85df","Unterl_Wahlen-u-Abstimmungen-SP-Gemeinderat_19860202","Wahlunterlage","Eine Zukunft für Uster","SP ",02.02.1986,,,,"CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"91e0db4597d54d51a051564cc62ff653","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/91e0db4597d54d51a051564cc62ff653","Unterl_Wahlen-u-Abstimmungen-Weisung-02-Spital-Uster_20000312.pdf","Abstimmungsunterlage","Sanierung des Spitals Uster, 4. Bauetappe, Antrag und Weisung","Spital Uster",12.03.2000,"697111.2,245535.4",,,,,,,,,,"Bau","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"cf0841f7c3ca4d07b5b16d9cfe670757","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/cf0841f7c3ca4d07b5b16d9cfe670757","Unterl_Wahlen-u-Abstimmungen-Bericht-Spitalzweckverband_20150308.pdf","Abstimmungsunterlage","Weisung für die Volksabstimmung vom 8. März 2015 Vom Zweckverband zur gemeinnützigen Aktiengesellschaft","Spital Uster",08.03.2015,,,,,,,,,,,"Gesundheit","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"bc817c3dc9ec4416861b219a38610c4e","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/bc817c3dc9ec4416861b219a38610c4e","Unterl_Wahlen-u-Abstimmungen-Spitalverband-Uster_19851201","Abstimmungsunterlage","Sanierung Spital Uster - Antrag und Weisung","Spitalverband Uster",01.12.1985,"697082,245486",,,,,,,,,,"Bau","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0047b9456e3442b18b8885033587aa2c","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0047b9456e3442b18b8885033587aa2c","Unterl_Wahlen-u-Abstimmungen-Uster-Ausbau-Sonnenbergstrasse_19710314.pdf","Abstimmungsunterlage","Bewilligung eines Kredites von Fr. 769'000.- für den Ausbau der Sonnenbergstrasse, Teilstück Seestrasse bis Firma Zellweger AG","Stadt Uster",14.03.1971,,,,,,,,,,,"Verkehr","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"dc27db428928494a82413e5c489f0760","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/dc27db428928494a82413e5c489f0760","Unterl_Wahlen-u-Abstimmungen-Uster-Unterfuehrung-Zuerichstrasse_19710425.pdf","Abstimmungsunterlage","Bewilligung eines Kredites von Fr. 1'880'000.- für den Bau einer Personenunterführung Zürichstrasse beim Stadthof.","Stadt Uster",25.04.1971,,,,,,,,,,,"Verkehr","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"d68107ed5e1d4477b95f145866acb6e4","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/d68107ed5e1d4477b95f145866acb6e4","Unterl_Wahlen-u-Abstimmungen-Uster-Renovation-Puent-Schulhaus_19710926.pdf","Abstimmungsunterlage","Bewilligung eines Kredites von Fr. 814'458.- für die Renovation der Primarschulanlage Pünt.","Stadt Uster",26.09.1971,"696206.3,244989.5",,,,,,,,,,"Bau","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"d929f17373634788a7c8a697c4f69fd5","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/d929f17373634788a7c8a697c4f69fd5","Unterl_Wahlen-u-Abstimmungen-Uster-Volksinitiative-Kredit-Frauenverein_19711031.pdf","Abstimmungsunterlage","Volksinitiative auf Gewährung eines zinslosen Darlehens von maximal Fr.400'000.- an den Frauenverein Uster für die Einrichtung eines alkoholfreien Restaurants (Gemeindestube) in der Überbauung Alterssiedlung «Kreuz»","Stadt Uster",31.10.1971,"696503.2,244654.2",,,,,,,,,,"Finanzen","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"7b31ffc7750d4f6491798acb7aa2dac3","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/7b31ffc7750d4f6491798acb7aa2dac3","Unterl_Wahlen-u-Abstimmungen-Uster-Beitrag-Alterssiedlung-Kreuz_19720305.pdf","Abstimmungsunterlage","Beitragsleistung von maximal Fr. 1'630'00.- und Abgabe von 1333m2 Land im Baurecht zur Erstellung einer Altersiedlung auf dem Areal «Kreuz»","Stadt Uster",05.03.1972,"696503.2,244654.2",,,,,,,,,,"Gesundheit","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"57c27bf9a53749d68a34f748d468485e","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/57c27bf9a53749d68a34f748d468485e","Unterl_Wahlen-u-Abstimmungen-Uster-Weisung_19720423.pdf","Abstimmungsunterlage","Erteilung eines Kredites von Fr.15'120'000.- für die Erweiterung der Kläranlage Niederuster mit Zulaufkanälen","Stadt Uster",23.04.1972,"694830.4,245144.7",,,,,,,,,,"Bau","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"57c27bf9a53749d68a34f748d468485e","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/57c27bf9a53749d68a34f748d468485e","Unterl_Wahlen-u-Abstimmungen-Uster-Weisung_19720423.pdf","Abstimmungsunterlage","Erteilung eines Kredites von Fr. 3'570'000.- für den Bau eines Sammelkanals in der Pfäffikerstrasse (Teilstück Weidstrasse bis Vordergasse Wermatswil) und eines Kanalisationsleitungsnetzes in Wermatswil ","Stadt Uster",23.04.1972,,,,,,,,,,,"Bau","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6a2c0b3b0aa747c096316a39a4858966","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6a2c0b3b0aa747c096316a39a4858966","Unterl_Wahlen-u-Abstimmungen-Uster-Ausbau-Wermatswil_19720924.pdf","Abstimmungsunterlage","Bewilligung eines Kredites von Fr. 900'000.- für den Bau eines Militäresslokals (Mehrzweckraums) sowie von Räumen für die Jugendmusikschule Uster in der projektierten Überbauung «Kreuz».","Stadt Uster",24.09.1972,"696503.2,244654.2",,,,,,,,,,"Bau","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6a2c0b3b0aa747c096316a39a4858966","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6a2c0b3b0aa747c096316a39a4858966","Unterl_Wahlen-u-Abstimmungen-Uster-Ausbau-Wermatswil_19720924.pdf","Abstimmungsunterlage","Bewilligung eines Kredites von Fr. 210'000.- als Beitrag an den Ausbau der Wermatswilerstrasse (Rehbühlstrasse-Pfäffikerstrasse).","Stadt Uster",24.09.1972,,,,,,,,,,,"Verkehr","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6f745d3e26d249128daa2bdca121995c","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6f745d3e26d249128daa2bdca121995c","Unterl_Wahlen-u-Abstimmungen-Uster-Weisung_19721203.pdf","Abstimmungsunterlage","Verlegung der Stadt- und Regionalbibliothek und der Kläui-/Chronistenbibliothek an die Bankstrasse 17. Genehmigung des Mietvertrages und Bewilligung eines Kredites von Fr. 606'000.- für die Neueinrichtung.","Stadt Uster",03.12.1972,"696560.9,245231.6",,,,,,,,,,"Kultur","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6f745d3e26d249128daa2bdca121995c","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6f745d3e26d249128daa2bdca121995c","Unterl_Wahlen-u-Abstimmungen-Uster-Weisung_19721203.pdf","Abstimmungsunterlage","Erteilung eines Kredites von Fr. 773'000.- für die Anlage eines Stadtparkes","Stadt Uster",03.12.1972,,,,,,,,,,,"Bau","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6f745d3e26d249128daa2bdca121995c","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6f745d3e26d249128daa2bdca121995c","Unterl_Wahlen-u-Abstimmungen-Uster-Weisung_19721203.pdf","Abstimmungsunterlage","Erteilung eines Brutto-Kredites von Fr. 1'155'000.- für die Gesamtrenovation des Bürgerheims","Stadt Uster",03.12.1972,"696603.2,243695.8",,,,,,,,,,"Bau","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6f745d3e26d249128daa2bdca121995c","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6f745d3e26d249128daa2bdca121995c","Unterl_Wahlen-u-Abstimmungen-Uster-Weisung_19721203.pdf","Abstimmungsunterlage","Erteilung eines Brutto-Kredites von Fr. 1'205'000.- für den Ausbau der Tüfwiesenstrasse","Stadt Uster",03.12.1972,,,,,,,,,,,"Verkehr","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6f745d3e26d249128daa2bdca121995c","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6f745d3e26d249128daa2bdca121995c","Unterl_Wahlen-u-Abstimmungen-Uster-Weisung_19721203.pdf","Abstimmungsunterlage","Erteilung eines Brutto-Kredites von Fr. 820'000.- für die Erstellung der Kanalisation in der Tüfwiesenstrasse ","Stadt Uster",03.12.1972,,,,,,,,,,,"Bau","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6f745d3e26d249128daa2bdca121995c","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6f745d3e26d249128daa2bdca121995c","Unterl_Wahlen-u-Abstimmungen-Uster-Weisung_19721203.pdf","Abstimmungsunterlage","Erteilung eines Brutto-Kredites von Fr. 480'000.- für den Ausbau der Wildsbergstrasse (Sonnenbergstrasse bis Waldrand Jungholz)","Stadt Uster",03.12.1972,,,,,,,,,,,"Verkehr","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"a8144e68689c4885901380c1a6e420d0","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/a8144e68689c4885901380c1a6e420d0","Prot_Wahlen-u-Abstimmungen-Uster_19941204","Abstimmungsprotokoll","Erteilung eines Kredites von Fr. 4'815'000.- für den Neubau und die Sanierung der Liegenschaft Seestrasse 7 mit Spitex-Zentrum, Krankenmobilenmagazin, Schulzahnklinik, Café/Bistro, Laden, Büros und Wohnungen","Stadt Uster",04.12.1994,"696502.5,244913.1","Ja",,,16'003,4'631,2'786,39,129,7'585,"Bau","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"1264873a269046f2a53545843cfea441","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/1264873a269046f2a53545843cfea441","Unterl_Wahlen-u-Abstimmungen-Uster-Weisung_19790902","Abstimmungsunterlage","Erteilung eines Kredites von Fr. 10'974'900.- für die Erweiterung der gewerbluich-industriellen Berufschulanlage und den Neubau für die Kaufmännische Berufsschule an der Krämeracker-/Berufsschulstrasse","Stadt Uster",02.09.1979,"696000,245092",,,,,,,,,,"Bau","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"584cfe192e644a1ebdcf11ecfbb6cddd","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/584cfe192e644a1ebdcf11ecfbb6cddd","Unterl_Wahlen-u-Abstimmungen-Uster-Gemeinderat_19780226","Wahlprotokoll","Erneuerungswahl des Gemeinderates","Stadt Uster",26.02.1978,,"Ja","Büsler, Wolfgang","CVP - Christlichdemokratische Partei",12'243,1'742,,,,6'234,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"584cfe192e644a1ebdcf11ecfbb6cddd","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/584cfe192e644a1ebdcf11ecfbb6cddd","Unterl_Wahlen-u-Abstimmungen-Uster-Gemeinderat_19780226","Wahlprotokoll","Erneuerungswahl des Gemeinderates","Stadt Uster",26.02.1978,,"Ja","Fust, Thomas","CVP - Christlichdemokratische Partei",12'243,1'569,,,,6'234,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"584cfe192e644a1ebdcf11ecfbb6cddd","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/584cfe192e644a1ebdcf11ecfbb6cddd","Unterl_Wahlen-u-Abstimmungen-Uster-Gemeinderat_19780226","Wahlprotokoll","Erneuerungswahl des Gemeinderates","Stadt Uster",26.02.1978,,"Ja","Walde, Heiner","CVP - Christlichdemokratische Partei",12'243,1'465,,,,6'234,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"584cfe192e644a1ebdcf11ecfbb6cddd","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/584cfe192e644a1ebdcf11ecfbb6cddd","Unterl_Wahlen-u-Abstimmungen-Uster-Gemeinderat_19780226","Wahlprotokoll","Erneuerungswahl des Gemeinderates","Stadt Uster",26.02.1978,,"Ja","Kolb, Max","CVP - Christlichdemokratische Partei",12'243,1'406,,,,6'234,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"584cfe192e644a1ebdcf11ecfbb6cddd","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/584cfe192e644a1ebdcf11ecfbb6cddd","Unterl_Wahlen-u-Abstimmungen-Uster-Gemeinderat_19780226","Wahlprotokoll","Erneuerungswahl des Gemeinderates","Stadt Uster",26.02.1978,,"Ja","Elmer, Jakob","CVP - Christlichdemokratische Partei",12'243,1'516,,,,6'234,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"584cfe192e644a1ebdcf11ecfbb6cddd","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/584cfe192e644a1ebdcf11ecfbb6cddd","Unterl_Wahlen-u-Abstimmungen-Uster-Gemeinderat_19780226","Wahlprotokoll","Erneuerungswahl des Gemeinderates","Stadt Uster",26.02.1978,,"Ja","Pfister, Willi","CVP - Christlichdemokratische Partei",12'243,1'420,,,,6'234,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"584cfe192e644a1ebdcf11ecfbb6cddd","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/584cfe192e644a1ebdcf11ecfbb6cddd","Unterl_Wahlen-u-Abstimmungen-Uster-Gemeinderat_19780226","Wahlprotokoll","Erneuerungswahl des Gemeinderates","Stadt Uster",26.02.1978,,"Ja","Schneider, Albert","CVP - Christlichdemokratische Partei",12'243,1'393,,,,6'234,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"584cfe192e644a1ebdcf11ecfbb6cddd","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/584cfe192e644a1ebdcf11ecfbb6cddd","Unterl_Wahlen-u-Abstimmungen-Uster-Gemeinderat_19780226","Wahlprotokoll","Erneuerungswahl des Gemeinderates","Stadt Uster",26.02.1978,,"Ja","Bosshard, Kurt","CVP - Christlichdemokratische Partei",12'243,1'008,,,,6'234,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
