"uuid";"url";"filename";"title";"author";"date";"coordinates";"address";"location";"topic";"content";"format";"event";"license";"publisher"
"07d61839800d4ef69ab4d7fd478b4e78";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/07d61839800d4ef69ab4d7fd478b4e78/image";"1904_1905_12_077.jpg";"1904_1905_12_077";"Gujer, Julius";1905;;;"D-65185 Wiesbaden";;"Villen am Bismarckplatz. (im Krieg zerstört. Bismarck-Statue heute in der Nerotal Parkanlage)";"jpeg";"Reise zu den sog. Maifeiern nach Wiesbaden";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"3b0362ed74ed4e1fb2347b57cc361ea6";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3b0362ed74ed4e1fb2347b57cc361ea6/image";"1904_1905_12_078.jpg";"1904_1905_12_078";"Gujer, Julius";1905;;;"D-55411 Bingen";;"Blick auf Bingen am Rhein";"jpeg";"Reise zu den sog. Maifeiern nach Wiesbaden";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"a9682d715da24afaa3a4805a5a8360c1";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/a9682d715da24afaa3a4805a5a8360c1/image";"1904_1905_12_079.jpg";"1904_1905_12_079";"Gujer, Julius";1905;;;"D-65185 Wiesbaden";;"Villen an der Nerotal Parkanlage Wiesbaden";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"c7a46481c0e9409f87bf5375e37f93c8";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/c7a46481c0e9409f87bf5375e37f93c8/image";"1905_13_002.jpg";"1905_13_002";"Gujer, Julius";1905;;"Brunnenstrasse / Im Grund";"8610 Uster";"Baugeschichte Stadtraum";"Kantonales Turn- und Jugendfest im Juni und Juli 1905. Festwiese unterhalb des Spitals an der Brunnenstrasse. Das Obelisk-artig zulaufende Dach in der Bildmitte gehört zur Villa Bianchi. Links im Hintergrund die Burg. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"bc4e7abcb3c244dab6650b2400d4303d";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/bc4e7abcb3c244dab6650b2400d4303d/image";"1905_13_004.jpg";"1905_13_004";"Gujer, Julius";1905;;"Im Grund";"8610 Uster";"Baugeschichte Stadtraum";"Kantonales Turn- und Jugendfest auf der Wiese oberhalb des Wagerenhof (halb rechts). Ganz rechts die kath. Kirche. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"cab71b8532504a168dea67e8e4bd94b1";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/cab71b8532504a168dea67e8e4bd94b1/image";"1905_13_005.jpg";"1905_13_005";"Gujer, Julius";1905;;"Im Grund";"8610 Uster";"Baugeschichte Stadtraum";"Kantonales Turn- und Jugendfest auf der Wiese oberhalb des Wagerenhof (halb rechts). Ganz rechts die kath. Kirche. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"dc9ef47d4b754ef6aa07e96712673c41";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/dc9ef47d4b754ef6aa07e96712673c41/image";"1905_13_012.jpg";"1905_13_012";"Gujer, Julius";1905;"696523,244668";"Zentralstrasse 40";"8610 Uster";"Baugeschichte Wohnbauten";"Festumzug zu Ehren des kant. Turn- und Jugendfestes auf der Zentralstrasse vor dem Gasthaus Kreuz. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8cac67aa77a44fbfad33619779be0220";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8cac67aa77a44fbfad33619779be0220/image";"1905_13_013.jpg";"1905_13_013";"Gujer, Julius";1905;"696523,244668";"Zentralstrasse 40";"8610 Uster";"Baugeschichte Wohnbauten";"Festumzug zu Ehren des kant. Turn- und Jugendfestes auf der Zentralstrasse vor dem Gasthaus Kreuz. Rechts Pfarrhaus ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"339fdfd35a324027b34b4262ef451c34";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/339fdfd35a324027b34b4262ef451c34/image";"1905_13_019.jpg";"1905_13_019";"Gujer, Julius";1905;"696514,244630";"Talackerstrasse 2";"8610 Uster";"Baugeschichte Schulhäuser";"Apothekerstrasse Einmündung Talackerstrasse. Das Gebäude links oben ist Talackerstrasse 2. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"fd37cabe576a4851b4cd56498482644a";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/fd37cabe576a4851b4cd56498482644a/image";"1905_13_021.jpg";"1905_13_021";"Gujer, Julius";1905;"696514,244630";"Talackerstrasse 2";"8610 Uster";"Baugeschichte Schulhäuser";"Apothekerstrasse Einmündung Talackerstrasse. Das Gebäude links oben ist Talackerstrasse 2. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"163025983f394657922577aa45eccca2";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/163025983f394657922577aa45eccca2/image";"1905_13_022.jpg";"1905_13_022";"Gujer, Julius";1905;"696523,244668";"Zentralstrasse 40";"8610 Uster";"Baugeschichte Wohnbauten";"Kinderumzug zu Ehren des kant. Turn- und Jugendfestes auf der Zentralstrasse vor dem Gasthaus Kreuz. Ganz links Talackerstrasse 2. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"44a725122a30474587abbe399ba782c4";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/44a725122a30474587abbe399ba782c4/image";"1905_13_023.jpg";"1905_13_023";"Gujer, Julius";1905;"696622,244790";"Zentralstrasse 26";"8610 Uster";"Baugeschichte Stadtraum";"Kinderumzug zu Ehren des kant. Turn- und Jugendfestes auf der Zentralstrasse. Links Zentralstrasse 26. Mitte rechts Brücke über die Aa. Rechts oben am Bildrand Zentralstrasse 5a (abgebrannt – heute Neubau), links daneben Kantonalbankgebäude Zentral- strasse 5. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8952ef1b24684e1baf89bbb7823b463c";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8952ef1b24684e1baf89bbb7823b463c/image";"1905_13_024.jpg";"1905_13_024";"Gujer, Julius";1905;"696622,244790";"Zentralstrasse 26";"8610 Uster";"Baugeschichte Stadtraum";"Kinderumzug zu Ehren des kant. Turn- und Jugendfestes auf der Zentralstrasse. Links Zentralstrasse 26. Mitte rechts Brücke über die Aa. Rechts oben am Bildrand Zentralstrasse 5a (abgebrannt – heute Neubau), links daneben Kantonalbankgebäude Zentral- strasse 5. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"9417322600024109ab80532860f44828";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/9417322600024109ab80532860f44828/image";"1905_13_025.jpg";"1905_13_025";"Gujer, Julius";1905;"696666,244859";"Zentralstrasse 4, 8";"8610 Uster";"Baugeschichte Wohnbauten";"Kinderumzug zu Ehren des kant. Turn- und Jugendfestes. Einmündung Zentralstrasse – Florastrasse mit Blick auf die Kirche. Links Zentralstrasse 1, rechts Inselhof an der Zentralstrasse 4-8. Das links ins Bild ragende Dach neben der Zentralstrasse 1 ist Zentralstrasse 3. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"4c113c2145c44b56b458c23c77b940a3";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/4c113c2145c44b56b458c23c77b940a3/image";"1905_13_026.jpg";"1905_13_026";"Gujer, Julius";1905;"696622,244790";"Zentralstrasse 26";"8610 Uster";"Baugeschichte Stadtraum";"Kinderumzug zu Ehren des kant. Turn- und Jugendfestes auf der Zentralstrasse. Links Zentralstrasse 26. Mitte rechts Brücke über die Aa. Rechts oben am Bildrand Zentralstrasse 5a (abgebrannt – heute Neubau), links daneben Kantonalbankgebäude Zentral- strasse 5. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"95c12ca6385d4ce28670863eb960795f";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/95c12ca6385d4ce28670863eb960795f/image";"1905_13_027.jpg";"1905_13_027";"Gujer, Julius";1905;"696514,244630";"Talackerstrasse 2";"8610 Uster";"Baugeschichte Schulhäuser";"Blick in die Apothekerstrasse von der Zentralstrasse/Talackerstrasse. Links das ehemalige Schulhaus und Gemeindehaus an der Talackerstrasse 2. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"1a5c39944d384b25a9fb0fbc22f00f0c";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/1a5c39944d384b25a9fb0fbc22f00f0c/image";"1905_13_028.jpg";"1905_13_028";"Gujer, Julius";1905;"696514,244630";"Talackerstrasse 2";"8610 Uster";"Baugeschichte Schulhäuser";"Blick in die Apothekerstrasse von der Zentralstrasse/Talackerstrasse. Links das ehemalige Schulhaus und Gemeindehaus an der Talackerstrasse 2. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"79fedabdaf6843a2b3088ea6a1f68d0c";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/79fedabdaf6843a2b3088ea6a1f68d0c/image";"1905_13_032.jpg";"1905_13_032";"Gujer, Julius";1905;"696594,245029";"Poststrasse 13";"8610 Uster";"Baugeschichte Wohnbauten";"Zürichstrasse Einmündung Poststrasse. Links oben heutige Poststrasse 13. Rechts oben Hotel Sternen.";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"9587f700f2b64209ac706e13e6f14304";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/9587f700f2b64209ac706e13e6f14304/image";"1905_13_033.jpg";"1905_13_033";"Gujer, Julius";1905;"696594,245029";"Poststrasse 13";"8610 Uster";"Baugeschichte Stadtraum";"Poststrasse Richtung Bahnhof. Ganz oben links am rechten Strassenrand Bankstrasse 5. Ganz links am obe- ren Bildrand Postrasse 12. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"c15ee28bbcee4c8db1cdb81d35887280";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/c15ee28bbcee4c8db1cdb81d35887280/image";"1905_13_034.jpg";"1905_13_034";"Gujer, Julius";1905;"696594,245029";"Poststrasse 13";"8610 Uster";"Baugeschichte Wohnbauten";"Einmündung Poststrasse – Zürichstrasse gegenüber Poststrasse 20. ";"jpeg";"Kantonales Turn- und Jugendfest in Uster";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"f8999393603046e1b5810043dd5a62b6";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/f8999393603046e1b5810043dd5a62b6/image";"1905_1906_14_006.jpg";"1905_1906_14_006";"Gujer, Julius";1893;"697083,244808";"Florastrasse 63";"8610 Uster";"Baugeschichte Wohnbauten";"„März 1893“. Florastrasse 63 von Südosten, also von der Rückseite. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0609bc7a31744c24b90909974604a3bf";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0609bc7a31744c24b90909974604a3bf/image";"1905_1906_14_009.jpg";"1905_1906_14_009";"Gujer, Julius";1905;"696690,244227";"Schwizerstrasse 22";"8610 Uster";"Baugeschichte Wohnbauten";"Schwizerstrasse 22 (an der Strasse) und angebauter 24. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"508fbbe252c64a8fadac9bcaae100ba5";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/508fbbe252c64a8fadac9bcaae100ba5/image";"1905_1906_14_011.jpg";"1905_1906_14_011";"Gujer, Julius";1905;"696852,244894";"Florastrasse 35";"8610 Uster";"Baugeschichte Stadtraum";"Blick von der Villa Grunholzer in die Imkerstrasse gegen Nordosten. Links unten Florastrasse 37. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"cc2de25b5deb461199f57e74833129ed";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/cc2de25b5deb461199f57e74833129ed/image";"1905_1906_14_013.jpg";"1905_1906_14_013";"Gujer, Julius";1894;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Bau der Sekundarschule Freiestrasse am 20. Sept. 1894. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"907882171c954a9e834957d4ddce75fa";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/907882171c954a9e834957d4ddce75fa/image";"1905_1906_14_014.jpg";"1905_1906_14_014";"Gujer, Julius";1894;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Bau der Sekundarschule Freiestrasse am 20. Aug. 1894. gegen die Florastrasse. Aufmauerung des Unterge- schosses. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"153f2b18eaf14ed2a2adb59e86b0fc9d";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/153f2b18eaf14ed2a2adb59e86b0fc9d/image";"1905_1906_14_015.jpg";"1905_1906_14_015";"Gujer, Julius";1894;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Bau der Sekundarschule Freiestrasse mit Blick zur Bahnhofstrasse. Ganz rechts Hotel Usterhof";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"9643fd39d67e4f89b917f6c0362fa41b";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/9643fd39d67e4f89b917f6c0362fa41b/image";"1905_1906_14_016.jpg";"1905_1906_14_016";"Gujer, Julius";1894;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Bau der Sekundarschule Freiestrasse mit Burg im Hintergrund.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"bcbd9ab5f2db413cb1b491ac5c9db28b";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/bcbd9ab5f2db413cb1b491ac5c9db28b/image";"1905_1906_14_017.jpg";"1905_1906_14_017";"Gujer, Julius";1905;"696174,244927";"Im Lot 8";"8610 Uster";"Baugeschichte Industriebauten";"Fabrik Knecht, spätere BUAG gegen Westen. Zu beachten der Zinnenbewehrte Eckturm. Geradeaus das Maschinenhaus. Auffallend wenig Baumwuchs im Vergleich zu heute. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0760b8fa6a9340bb8aeeae284bdec4e8";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0760b8fa6a9340bb8aeeae284bdec4e8/image";"1905_1906_14_022.jpg";"1905_1906_14_022";"Gujer, Julius";1905;"696845,244866";"Florastrasse 18";"8610 Uster";"Baugeschichte Wohnbauten";"Garten der Villa Grunholzer an der Florastrasse 18. Blick direkt auf die Rückseite der Villa. Picknick unterm Sonnenschirm. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"adf9ce6be2dc423e92b90ea3a4d1ed2d";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/adf9ce6be2dc423e92b90ea3a4d1ed2d/image";"1905_1906_14_023.jpg";"1905_1906_14_023";"Gujer, Julius";;;;"1820 Montreux";;"Bahnhof Montreux (Postkarte)";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"d086d8277ebe481ea702555a73e285d5";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/d086d8277ebe481ea702555a73e285d5/image";"1905_1906_14_024.jpg";"1905_1906_14_024";"Gujer, Julius";;;;"1820 Montreux";;"Montreux, Blick auf ref. Kirche und See. (Postkarte)";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"a946c8cff9c54f1fa0e2ba1199cab194";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/a946c8cff9c54f1fa0e2ba1199cab194/image";"1905_1906_14_025.jpg";"1905_1906_14_025";"Gujer, Julius";;;;"1820 Montreux";;"Grand Hotel des Alpes in Territet (Postkarte)";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"21819e914906488ea02616b8fdd4fe0f";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/21819e914906488ea02616b8fdd4fe0f/image";"1905_1906_14_026.jpg";"1905_1906_14_026";"Gujer, Julius";;;;"1820 Montreux";;"Schloss Chillon (Postkarte)";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"b9a839752f1f42a19011341faf2c1248";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/b9a839752f1f42a19011341faf2c1248/image";"1905_1906_14_027.jpg";"1905_1906_14_027";"Gujer, Julius";;;;"1820 Montreux";;"Schloss Chillon (Postkarte)";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"ce4eebe60c804ebdbe58316d34584ce3";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/ce4eebe60c804ebdbe58316d34584ce3/image";"1905_1906_14_028.jpg";"1905_1906_14_028";"Gujer, Julius";;;;"1820 Montreux";;"Ile de Clarens (Postkarte)";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"b09eb49321d0421ab297c4efe650b72f";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/b09eb49321d0421ab297c4efe650b72f/image";"1905_1906_14_029.jpg";"1905_1906_14_029";"Gujer, Julius";;;;"1820 Montreux";;"Montreux (Postkarte)";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"f86478c5a21144c6ba1a28592dc39aa2";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/f86478c5a21144c6ba1a28592dc39aa2/image";"1905_1906_14_030.jpg";"1905_1906_14_030";"Gujer, Julius";;;;"1820 Montreux";;"Kursaal Montreux. Innenansicht (Postkarte)";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"1a6b889da0ca4c76b7084d35e6e437f2";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/1a6b889da0ca4c76b7084d35e6e437f2/image";"1905_1906_14_031.jpg";"1905_1906_14_031";"Gujer, Julius";;;;"1820 Montreux";;"Schloss Chillon";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"462ad73ae75449ba97e38eb5dc5481ee";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/462ad73ae75449ba97e38eb5dc5481ee/image";"1905_1906_14_032.jpg";"1905_1906_14_032";"Gujer, Julius";;;;"1820 Montreux";;"Clarens. Châteaux du Châtelard (Postkarte)";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"4486ec8d8f464b49af51d3c3fa11e190";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/4486ec8d8f464b49af51d3c3fa11e190/image";"1905_1906_14_033.jpg";"1905_1906_14_033";"Gujer, Julius";;;;"1820 Montreux";;"Montreux, Uferpavillon an Seepromenade.";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"b5bb7947ee0d4519b54d737b1b344f73";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/b5bb7947ee0d4519b54d737b1b344f73/image";"1905_1906_14_034.jpg";"1905_1906_14_034";"Gujer, Julius";;;;"1820 Montreux";;"Montreux Uferpanorama. Uferseite.";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"7e6d8dddb3934fa8ba8428ae1499247e";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/7e6d8dddb3934fa8ba8428ae1499247e/image";"1905_1906_14_035.jpg";"1905_1906_14_035";"Gujer, Julius";;;;"1820 Montreux";;"Montreux Uferpanorama. Seeseite.";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"db3c1f457a55417088753c46b7c8dd3d";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/db3c1f457a55417088753c46b7c8dd3d/image";"1905_1906_14_036.jpg";"1905_1906_14_036";"Gujer, Julius";;;;"1820 Montreux";;"Montreux, Grand Rue. Gebäude rechts steht noch. (Postkarte)";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5caca122f5014a63ba17a5cccf4ca9ef";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5caca122f5014a63ba17a5cccf4ca9ef/image";"1905_1906_14_037.jpg";"1905_1906_14_037";"Gujer, Julius";;;;"1820 Montreux";;"Kursaal Montreux. Aussenansicht. (Postkarte)";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e52dfe2b9fbc424580b5933cfba54dc2";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e52dfe2b9fbc424580b5933cfba54dc2/image";"1905_1906_14_038.jpg";"1905_1906_14_038";"Gujer, Julius";;;;"1820 Montreux";;"Montreux, Schiffsanleger.";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e0070ac05c1f4313beb202eb7c7390b5";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e0070ac05c1f4313beb202eb7c7390b5/image";"1905_1906_14_039.jpg";"1905_1906_14_039";"Gujer, Julius";;;;"1820 Montreux";;"Montreux. Quai et le débarcadère (Postkarte)";"jpeg";"Urlaubsreise nach Montreux";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"54c6f7366b4d4e3e82e8460b869e6190";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/54c6f7366b4d4e3e82e8460b869e6190/image";"1905_1906_14_040.jpg";"1905_1906_14_040";"Gujer, Julius";1905;"697473,244726";"Aathalstrasse 19";"8610 Uster";"Baugeschichte Wohnbauten";"Aathalstrasse 19 (abgebrochen). ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0757ea0f8a5e4dd0909326b3cd153d18";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0757ea0f8a5e4dd0909326b3cd153d18/image";"1905_1906_14_044.jpg";"1905_1906_14_044";"Gujer, Julius";1906;"696980,244970";"Freiestrasse 21";"8610 Uster";"Baugeschichte Wohnbauten";"Blick vom Schulhaus Freiestrasse in die Kanzleistrasse zur kath Kirche. Links Restaurant „Steinfels“. Geschlossene Bahnbarriere. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"c9ef2de205ae43f992ab388b35a8c3cf";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/c9ef2de205ae43f992ab388b35a8c3cf/image";"1905_1906_14_046.jpg";"1905_1906_14_046";"Gujer, Julius";1906;"696852,244894";"Florastrasse 31-35";"8610 Uster";"Baugeschichte Wohnbauten";"Florastrasse 31 – 35. Gut sichtbar die vorgelagerten und eigezäunten Gärten. Restaurant Frohsinn (rechts) und Restauration Flora u. U. Tenti (links). ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"13c8cdd05f5f47729c1ba9b5c8728d20";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/13c8cdd05f5f47729c1ba9b5c8728d20/image";"1905_1906_14_048.jpg";"1905_1906_14_048";"Gujer, Julius";1906;"696689,244897";"Zentralstrasse 1";"8610 Uster";"Baugeschichte Wohnbauten";"Sternenplatz 1890. Rechts Zentralstrasse 1. Kinder mit Kinderwagen. Geradeaus Restaurant Bierbrauerei. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
